"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"66",4,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"67",5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"68",7,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
"69",5,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"70",4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
"71",7,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0
"72",5,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0
"73",4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"74",6,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0
"75",5,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0
"76",4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
"77",3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"78",4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"79",2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"80",4,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
"81",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"82",6,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0
"83",4,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
"84",5,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"85",7,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
"86",7,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0
"87",6,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0
"88",5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"89",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"90",5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
"91",3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"92",6,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"93",4,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"94",5,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
"95",6,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0
"96",6,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"97",5,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"98",4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0
"99",4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"100",3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
