"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"77",7,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0
"78",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"79",7,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"80",6,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
"81",5,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"82",4,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"83",5,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"84",7,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0
"85",4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
"86",4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"87",6,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0
"88",7,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0
"89",3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"90",6,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0
"91",5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"92",6,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"93",5,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"94",6,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0
"95",2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"96",6,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
"97",5,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
"98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99",6,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0
"100",2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
