"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"61",5,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
"62",5,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"63",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"64",6,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0
"65",4,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"66",3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
"67",3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"68",6,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0
"69",3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
"70",5,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"71",5,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
"72",3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"73",8,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
"74",7,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0
"75",8,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
"76",5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"77",6,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0
"78",3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"79",5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
"80",6,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0
"81",6,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0
"82",4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"83",2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"84",8,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0
"85",4,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"86",5,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"87",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"88",6,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0
"89",5,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"90",6,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0
"91",5,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"92",6,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"93",6,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"94",4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"95",6,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0
"96",9,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0
"97",5,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0
"98",6,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"99",4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"100",4,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
