"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"59",4,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
"60",5,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"61",4,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"62",5,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
"63",5,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"64",3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"65",5,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
"66",7,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
"67",6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
"68",4,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0
"69",6,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0
"70",5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"71",5,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
"72",6,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
"73",6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0
"74",3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"75",6,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0
"76",4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
"77",5,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0
"78",3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"79",3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"80",5,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
"81",3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
"82",3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"83",6,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"84",6,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0
"85",4,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
"86",7,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
"87",8,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0
"88",4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
"89",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"90",4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"91",4,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0
"92",8,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
"93",5,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0
"94",3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
"95",4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
"96",6,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
"97",3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"98",6,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
"99",4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"100",3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
