"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"41",6,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"42",5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"43",7,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0
"44",6,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0
"45",5,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0
"46",3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"47",5,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
"48",5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
"49",7,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0
"50",5,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0
"51",3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"52",4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"53",4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0
"54",5,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"55",6,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
"56",6,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
"57",7,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0
"58",4,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
"59",6,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0
"60",6,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"61",4,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
"62",5,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
"63",8,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0
"64",5,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
"65",6,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0
"66",5,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"67",3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"68",4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0
"69",7,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0
"70",3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"71",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"72",7,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"73",5,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
"74",6,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
"75",6,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0
"76",2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"77",3,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"78",4,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
"79",5,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
"80",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"81",7,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0
"82",5,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0
"83",6,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0
"84",5,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
"85",6,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
"86",5,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"87",4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"88",8,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0
"89",6,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
"90",4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"91",4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
"92",3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"93",4,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"94",4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
"95",6,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0
"96",4,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"97",5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
"98",5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"99",3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"100",5,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
