"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"85",2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"86",7,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
"87",8,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0
"88",5,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
"89",6,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0
"90",5,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
"91",7,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
"92",7,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
"93",5,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
"94",7,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
"95",3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"96",5,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98",3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"99",7,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
"100",4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
