"","Fitness","Test Case 1","Test Case 2","Test Case 3","Test Case 4","Test Case 5","Test Case 6","Test Case 7","Test Case 8","Test Case 9","Test Case 10","Test Case 11","Test Case 12","Test Case 13","Test Case 14","Test Case 15"
"36",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"37",4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
"38",2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"39",6,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"40",5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
"41",3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"42",5,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
"43",5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"44",3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"45",5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"46",6,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0
"47",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"48",4,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
"49",5,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
"50",4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"51",4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"52",5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
"53",4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
"54",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"55",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"56",3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"57",3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"58",4,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"59",2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"60",7,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0
"61",5,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
"62",6,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
"63",8,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
"64",7,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0
"65",5,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
"66",2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"67",7,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0
"68",7,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0
"69",5,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
"70",5,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"71",8,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
"72",5,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
"73",6,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0
"74",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"75",3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"76",5,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
"77",6,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"78",5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
"79",4,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"80",7,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
"81",5,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0
"82",4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"83",8,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
"84",6,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0
"85",5,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
"86",5,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"87",6,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0
"88",6,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0
"89",6,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
"90",6,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
"91",4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"92",6,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0
"93",6,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0
"94",5,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
"95",5,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
"96",9,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
"97",4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
"98",7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"99",5,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"100",7,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0
